regulation_project_id;Срок, в течение которого разработчиком принимались предложения в связи проведением публичного обсуждения проекта акта
108895;[o_19_2_1]
108895;[o_19_2_2]
108903;[o_13_2_1]
108903;[o_13_2_2]
108904;[o_13_2_1]
108904;[o_13_2_2]
108907;[o_13_2_1]
108907;[o_13_2_2]
108910;[o_13_2_1]
108910;[o_13_2_2]
108914;[o_13_2_1]
108914;[o_13_2_2]
108918;01.10.2020
108918;21.10.2020
108923;[o_19_2_1]
108923;[o_19_2_2]
108924;[o_ | 20 | _2_1]
108924;[o_ | 20 | _2_2]
108929;[o_13_2_1]
108929;[o_13_2_2]
108930;01.10.2020
108930;15.10.2020
108932;[o_19_2_1]
108932;[o_19_2_2]
108942;[o_19_2_1]
108942;[o_19_2_2]
108945;-
108945;-
108949;-
108949;-
108952;-
108952;-
108960;-
108960;-
108962;16.10.2020
108962;13.11.2020
108965;-
108965;-
108976;[o_19_2_1]
108976;[o_19_2_2]
109031;[o_13_2_1]
109031;[o_13_2_2]
109032;[o_13_2_1]
109032;[o_13_2_2]
109036;[o_19_2_1]
109036;[o_19_2_2]
109043;[o_19_2_1]
109043;[o_19_2_2]
109052;05.10.2020
109052;23.10.2020
109067;5 октября 2020 г. 
109067;16 октября 2020 г.
109068;[o_13_2_1]
109068;[o_13_2_2]
109071;[o_19_2_1]
109071;[o_19_2_2]
109077;06.10.2020
109077;26.10.2020
109088;-
109088;-
109095;[o_19_2_1]
109095;[o_19_2_2]
109096;[o_19_2_1]
109096;[o_19_2_2]
109107;[o_19_2_1]
109107;[o_19_2_2]
109134;[o_19_2_1]
109134;[o_19_2_2]
109153;[o_19_2_1]
109153;[o_19_2_2]
109155;[o_19_2_1]
109155;[o_19_2_2]
109164;03.11.2020
109164;18.11.2020
109180;[o_13_2_1]
109180;[o_13_2_2]
109195;[o_19_2_1]
109195;[o_19_2_2]
109198;6 октября 2020 г.
109198;6 ноября 2020 г.
109200;[o_19_2_1]
109200;[o_19_2_2]
109202;[o_19_2_1]
109202;[o_19_2_2]
109204;[o_19_2_1]
109204;[o_19_2_2]
109210;08.10.2020
109210;21.10.2020
109213;[o_13_2_1]
109213;[o_13_2_2]
109230;[o_13_2_1]
109230;[o_13_2_2]
109236;[o_19_2_1]
109236;[o_19_2_2]
109238;[o_19_2_1]
109238;[o_19_2_2]
109244;[o_13_2_1]
109244;[o_13_2_2]
109265;[o_13_2_1]
109265;[o_13_2_2]
109279;[o_19_2_1]
109279;[o_19_2_2]
109280;[o_19_2_1]
109280;[o_19_2_2]
109290;[o_19_2_1]
109290;[o_19_2_2]
109298;[o_19_2_1]
109298;[o_19_2_2]
109311;13.10.2020
109311;02.11.2020
109318;[o_19_2_1]
109318;[o_19_2_2]
109320;[o_19_2_1]
109320;[o_19_2_2]
109336;[o_19_2_1]
109336;[o_19_2_2]
109337;[o_19_2_1]
109337;[o_19_2_2]
109338;[o_19_2_1]
109338;[o_19_2_2]
109339;[o_19_2_1]
109339;[o_19_2_2]
109340;[o_19_2_1]
109340;[o_19_2_2]
109351;[o_19_2_1]
109351;[o_19_2_2]
109352;[o_19_2_1]
109352;[o_19_2_2]
109355;[o_ | 20 | _2_1]
109355;[o_ | 20 | _2_2]
109363;[o_19_2_1]
109363;[o_19_2_2]
109372;[o_19_2_1]
109372;[o_19_2_2]
109382;[o_ | 20 | _2_1]
109382;[o_ | 20 | _2_2]
109410;[o_19_2_1]
109410;[o_19_2_2]
109411;[o_19_2_1]
109411;[o_19_2_2]
109415;[o_13_2_1]
109415;[o_13_2_2]
109426;18.10.2020
109426;10.11.2020
109432;16.10.2020 г.
109432;12.11.2020 г.
109441;[o_19_2_1]
109441;[o_19_2_2]
109458;[o_19_2_1]
109458;[o_19_2_2]
109459;-
109459;-
109460;[o_19_2_1]
109460;[o_19_2_2]
109468;[o_ | 20 | _2_1]
109468;[o_ | 20 | _2_2]
109473;[o_13_2_1]
109473;[o_13_2_2]
109477;[o_ | 20 | _2_1]
109477;[o_ | 20 | _2_2]
109481;[o_13_2_1]
109481;[o_13_2_2]
109482;[o_ | 20 | _2_1]
109482;[o_ | 20 | _2_2]
109510;[o_13_2_1]
109510;[o_13_2_2]
109512;[o_19_2_1]
109512;[o_19_2_2]
109524;[o_13_2_1]
109524;[o_13_2_2]
109525;[o_19_2_1]
109525;[o_19_2_2]
109532;[o_ | 20 | _2_1]
109532;[o_ | 20 | _2_2]
109536;[o_19_2_1]
109536;[o_19_2_2]
109537;[o_13_2_1]
109537;[o_13_2_2]
109539;[o_ | 20 | _2_1]
109539;[o_ | 20 | _2_2]
109542;20.10.2020
109542;11.10.2020
109546;23.10.2020
109546;13.11.2020
109557;22.10.2020 г.
109557;12.11.2020 г.
109558;[o_13_2_1]
109558;[o_13_2_2]
109565;[o_19_2_1]
109565;[o_19_2_2]
109568;[o_19_2_1]
109568;[o_19_2_2]
109576;[o_ | 20 | _2_1]
109576;[o_ | 20 | _2_2]
109577;[o_19_2_1]
109577;[o_19_2_2]
109587;[o_ | 20 | _2_1]
109587;[o_ | 20 | _2_2]
109589;[o_19_2_1]
109589;[o_19_2_2]
109592;[o_19_2_1]
109592;[o_19_2_2]
109593;[o_19_2_1]
109593;[o_19_2_2]
109594;[o_19_2_1]
109594;[o_19_2_2]
109617;22.10.2020
109617;05.11.2020
109628;[o_19_2_1]
109628;[o_19_2_2]
109631;[o_13_2_1]
109631;[o_13_2_2]
109648;[o_19_2_1]
109648;[o_19_2_2]
109652;[o_19_2_1]
109652;[o_19_2_2]
109656;[o_19_2_1]
109656;[o_19_2_2]
109664;[o_19_2_1]
109664;[o_19_2_2]
109667;-
109667;-
109668;[o_13_2_1]
109668;[o_13_2_2]
109673;-
109673;-
109683;23.10.2020
109683;06.11.2020
109693;[o_19_2_1]
109693;[o_19_2_2]
109694;26.10.2020
109694;10.11.2020
109756;27.10.2020
109756;17.11.2020
109758;[o_19_2_1]
109758;[o_19_2_2]
109763;-
109763;-
109776;27.10.2020
109776;24.11.2020
109780;-
109780;-
109799;[o_13_2_1]
109799;[o_13_2_2]
109807;[o_ | 20 | _2_1]
109807;[o_ | 20 | _2_2]
109874;21.05.2020
109874;04.06.2020
109878;[o_13_2_1]
109878;[o_13_2_2]
109885;[o_19_2_1]
109885;[o_19_2_2]
109887;[o_19_2_1]
109887;[o_19_2_2]
109892;21.08.2020
109892;04.09.2020
109902;29.10.2020 г.
109902;19.11.2020 г.
109906;[o_13_2_1]
109906;[o_13_2_2]
109907;30 октября 2020 г.
109907;13 ноября 2020 г.
109935;"3 августа 2020 г.; 19 октября 2020 г."
109935;"17 августа 2020 г.; 22 октября 2020 г."
109947;10.11.2020
109947;23.11.2020
109983;30.10.2020
109983;13.11.2020
109984;29 июля 2020 г.
109984;12 августа 2020 г.
109989;10.11.2020
109989;23.11.2020
109993;[o_13_2_1]
109993;[o_13_2_2]
110004;02.11.2020
110004;23.11.2020
110005;[o_19_2_1]
110005;[o_19_2_2]
110006;[o_19_2_1]
110006;[o_19_2_2]
110007;[o_ | 20 | _2_1]
110007;[o_ | 20 | _2_2]
110010;-
110010;-
110015;-
110015;-
110020;[o_ | 20 | _2_1]
110020;[o_ | 20 | _2_2]
110021;[o_ | 20 | _2_1]
110021;[o_ | 20 | _2_2]
110027;[o_19_2_1]
110027;[o_19_2_2]
110051;[o_13_2_1]
110051;[o_13_2_2]
110071;[o_13_2_1]
110071;[o_13_2_2]
110073;10.11.2020
110073;23.11.2020
110084;10.11.2020
110084;23.11.2020
110085;[o_13_2_1]
110085;[o_13_2_2]
110122;05.11.2020
110122;25.11.2020
110123;[o_19_2_1]
110123;[o_19_2_2]
110125;[o_19_2_1]
110125;[o_19_2_2]
110130;[o_19_2_1]
110130;[o_19_2_2]
110137;[o_13_2_1]
110137;[o_13_2_2]
110147;[o_19_2_1]
110147;[o_19_2_2]
110171;[o_13_2_1]
110171;[o_13_2_2]
110178;6.11.2020
110178;26.11.2020
110181;05.11.2020
110181;23.11.2020
110182;[o_13_2_1]
110182;[o_13_2_2]
110188;[o_19_2_1]
110188;[o_19_2_2]
110203;06.11.2020
110203;27.11.2020
110208;[o_13_2_1]
110208;[o_13_2_2]
110213;06.11.2020
110213;20.11.2020
110215;30.11.2020
110215;18.12.2020
110216;[o_13_2_1]
110216;[o_13_2_2]
110217;[o_19_2_1]
110217;[o_19_2_2]
110224;[o_19_2_1]
110224;[o_19_2_2]
110231;[o_19_2_1]
110231;[o_19_2_2]
110251;[o_13_2_1]
110251;[o_13_2_2]
110254;[o_19_2_1]
110254;[o_19_2_2]
110259;10.11.2020
110259;30.11.2020
110262;09.11.2020
110262;27.11.2020
110278;-
110278;-
110288;[o_19_2_1]
110288;[o_19_2_2]
110289;10.11.2020
110289;23.11.2020
110304;10.11.2020
110304;23.11.2020
110310;[o_19_2_1]
110310;[o_19_2_2]
110319;[o_13_2_1]
110319;[o_13_2_2]
110327;[o_13_2_1]
110327;[o_13_2_2]
110334;[o_13_2_1]
110334;[o_13_2_2]
110337;[o_19_2_1]
110337;[o_19_2_2]
110353;-
110353;-
110427;18.09.2020
110427;02.10.2020
110437;[o_ | 20 | _2_1]
110437;[o_ | 20 | _2_2]
110446;15.12.2020
110446;14.01.2021
110452;[o_19_2_1]
110452;[o_19_2_2]
110463;[o_ | 20 | _2_1]
110463;[o_ | 20 | _2_2]
110473;[o_19_2_1]
110473;[o_19_2_2]
110478;[o_19_2_1]
110478;[o_19_2_2]
110499;[o_13_2_1]
110499;[o_13_2_2]
110510;[o_19_2_1]
110510;[o_19_2_2]
110519;-
110519;-
110520;[o_19_2_1]
110520;[o_19_2_2]
110523;[o_19_2_1]
110523;[o_19_2_2]
110531;[o_19_2_1]
110531;[o_19_2_2]
110538;[o_13_2_1]
110538;[o_13_2_2]
110542;[o_ | 20 | _2_1]
110542;[o_ | 20 | _2_2]
110550;-
110550;-
110562;[o_19_2_1]
110562;[o_19_2_2]
110564;[o_13_2_1]
110564;[o_13_2_2]
110568;[o_19_2_1]
110568;[o_19_2_2]
110569;[o_19_2_1]
110569;[o_19_2_2]
110579;[o_19_2_1]
110579;[o_19_2_2]
110590;17.11.2020
110590;30.11.2020
110614;[o_19_2_1]
110614;[o_19_2_2]
110622;[o_13_2_1]
110622;[o_13_2_2]
110641;[o_ | 20 | _2_1]
110641;[o_ | 20 | _2_2]
110643;[o_ | 20 | _2_1]
110643;[o_ | 20 | _2_2]
110647;[o_ | 20 | _2_1]
110647;[o_ | 20 | _2_2]
110649;[o_19_2_1]
110649;[o_19_2_2]
110650;19 ноября 2020 г.
110650;9 декабря 2020 г.
110651;[o_19_2_1]
110651;[o_19_2_2]
110655;[o_19_2_1]
110655;[o_19_2_2]
110656;[o_ | 20 | _2_1]
110656;[o_ | 20 | _2_2]
110661;[o_19_2_1]
110661;[o_19_2_2]
110665;[o_ | 20 | _2_1]
110665;[o_ | 20 | _2_2]
110670;19.11.2020
110670;10.12.2020
110674;[o_19_2_1]
110674;[o_19_2_2]
110690;[o_19_2_1]
110690;[o_19_2_2]
110735;-
110735;-
110740;11.01.2021
110740;05.02.2021
110752;[o_19_2_1]
110752;[o_19_2_2]
110778;[o_13_2_1]
110778;[o_13_2_2]
110783;[o_13_2_1]
110783;[o_13_2_2]
110787;[o_13_2_1]
110787;[o_13_2_2]
110808;[o_19_2_1]
110808;[o_19_2_2]
110816;[o_19_2_1]
110816;[o_19_2_2]
110832;24.11.2020
110832;09.12.2020
110839;[o_13_2_1]
110839;[o_13_2_2]
110859;[o_ | 20 | _2_1]
110859;[o_ | 20 | _2_2]
110862;[o_19_2_1]
110862;[o_19_2_2]
110869;25.11.2020
110869;10.12.2020
110878;[o_ | 20 | _2_1]
110878;[o_ | 20 | _2_2]
110891;[o_19_2_1]
110891;[o_19_2_2]
110894;26 ноября 2020 г.
110894;8 декабря 2020 г.
110911;[o_13_2_1]
110911;[o_13_2_2]
110912;25 мая 2020 г. 
110912;08 июня 2020 г. 
110920;[o_13_2_1]
110920;[o_13_2_2]
110969;[o_ | 20 | _2_1]
110969;[o_ | 20 | _2_2]
110981;27.11.2021
110981;10.12.2021
110998;-
110998;-
111012;27.11.2020
111012;18.12.2020
111013;[o_19_2_1]
111013;[o_19_2_2]
111016;30.11.2020
111016;18.12.2020
111017;[o_19_2_1]
111017;[o_19_2_2]
111025;[o_19_2_1]
111025;[o_19_2_2]
111038;-
111038;-
111056;"30.11.2020
"
111056;10.12.2020
111064;отсутствует
111064;отсутствует
111078;отсутствует
111078;отсутствует
111096;___
111096;___
111100;[o_19_2_1]
111100;[o_19_2_2]
111101;[o_19_2_1]
111101;[o_19_2_2]
111104;[o_19_2_1]
111104;[o_19_2_2]
111107;[o_19_2_1]
111107;[o_19_2_2]
111109;01.12.2020
111109;21.12.2020
111156;[o_19_2_1]
111156;[o_19_2_2]
111165;01.12.2020
111165;15.12.2020
111169;[o_13_2_1]
111169;[o_13_2_2]
111181;02.12.2020
111181;22.12.2020
111192;отсутствуют
111192;отсутствуют
111205;[o_13_2_1]
111205;[o_13_2_2]
111217;-
111217;-
111239;03 | .12.2020
111239;16.12.2020
111252;[o_13_2_1]
111252;[o_13_2_2]
111266;04.12.2020
111266;24.12.2020
111269;[o_19_2_1]
111269;[o_19_2_2]
111270;[o_13_2_1]
111270;[o_13_2_2]
111273;-
111273;-
111274;[o_19_2_1]
111274;[o_19_2_2]
111285;[o_19_2_1]
111285;[o_19_2_2]
111294;[o_13_2_1]
111294;[o_13_2_2]
111296;[o_19_2_1]
111296;[o_19_2_2]
111306;[o_19_2_1]
111306;[o_19_2_2]
111311;[o_13_2_1]
111311;[o_13_2_2]
111318;[o_13_2_1]
111318;[o_13_2_2]
111336;[o_19_2_1]
111336;[o_19_2_2]
111337;[o_19_2_1]
111337;[o_19_2_2]
111339;[o_19_2_1]
111339;[o_19_2_2]
111380;-
111380;-
111398;08.12.2020
111398;21.12.2020
111408;[o_13_2_1]
111408;[o_13_2_2]
111410;[o_ | 20 | _2_1]
111410;[o_ | 20 | _2_2]
111434;07.10.2020
111434;21.10.2020
111436;09.12.2020
111436;22.12.2020
111447;[o_19_2_1]
111447;[o_19_2_2]
111454;[o_19_2_1]
111454;[o_19_2_2]
111461;[o_ | 20 | _2_1]
111461;[o_ | 20 | _2_2]
111463;[o_ | 20 | _2_1]
111463;[o_ | 20 | _2_2]
111466;[o_13_2_1]
111466;[o_13_2_2]
111469;[o_ | 20 | _2_1]
111469;[o_ | 20 | _2_2]
111520;11.12.2020
111520;31.12.2020
111524;[o_19_2_1]
111524;[o_19_2_2]
111552;[o_19_2_1]
111552;[o_19_2_2]
111572;[o_19_2_1]
111572;[o_19_2_2]
111596;[o_13_2_1]
111596;[o_13_2_2]
111623;[o_13_2_1]
111623;[o_13_2_2]
111634;[o_19_2_1]
111634;[o_19_2_2]
111636;[o_13_2_1]
111636;[o_13_2_2]
111643;-
111643;-
111647;-
111647;-
111650;[o_19_2_1]
111650;[o_19_2_2]
111669;Нет.
111669;Нет.
111699;[o_19_2_1]
111699;[o_19_2_2]
111709;[o_19_2_1]
111709;[o_19_2_2]
111719;[o_19_2_1]
111719;[o_19_2_2]
111729;-
111729;-
111739;[o_19_2_1]
111739;[o_19_2_2]
111753;[o_19_2_1]
111753;[o_19_2_2]
111758;17.12.2020
111758;15.01.2021
111761;-
111761;-
111763;16 декабря 2020 года
111763;25 января 2020 года
111776;[o_ | 20 | _2_1]
111776;[o_ | 20 | _2_2]
111777;[o_13_2_1]
111777;[o_13_2_2]
111784;[o_19_2_1]
111784;[o_19_2_2]
111787;___
111787;___
111793;[o_13_2_1]
111793;[o_13_2_2]
111798;[o_13_2_1]
111798;[o_13_2_2]
111799;-
111799;-
111810;[o_19_2_1]
111810;[o_19_2_2]
111811;[o_13_2_1]
111811;[o_13_2_2]
111812;[o_19_2_1]
111812;[o_19_2_2]
111815;информация уточняется
111815;информация уточняется
111816;21.12.2020
111816;11.01.2021
111819;[o_19_2_1]
111819;[o_19_2_2]
111833;[o_19_2_1]
111833;[o_19_2_2]
111835;[o_19_2_1]
111835;[o_19_2_2]
111839;[o_ | 20 | _2_1]
111839;[o_ | 20 | _2_2]
111843;[o_13_2_1]
111843;[o_13_2_2]
111844;[o_19_2_1]
111844;[o_19_2_2]
111852;[o_ | 20 | _2_1]
111852;[o_ | 20 | _2_2]
111855;[o_19_2_1]
111855;[o_19_2_2]
111866;[o_19_2_1]
111866;[o_19_2_2]
111873;[o_19_2_1]
111873;[o_19_2_2]
111889;[o_19_2_1]
111889;[o_19_2_2]
111890;[o_19_2_1]
111890;[o_19_2_2]
111893;[o_19_2_1]
111893;[o_19_2_2]
111896;[o_19_2_1]
111896;[o_19_2_2]
111897;[o_19_2_1]
111897;[o_19_2_2]
111900;[o_19_2_1]
111900;[o_19_2_2]
111907;[o_ | 20 | _2_1]
111907;[o_ | 20 | _2_2]
111914;[o_19_2_1]
111914;[o_19_2_2]
111928;[o_19_2_1]
111928;[o_19_2_2]
111937;[o_ | 20 | _2_1]
111937;[o_ | 20 | _2_2]
111978;[o_ | 20 | _2_1]
111978;[o_ | 20 | _2_2]
111987;[o_ | 20 | _2_1]
111987;[o_ | 20 | _2_2]
111992;[o_ | 20 | _2_1]
111992;[o_ | 20 | _2_2]
111996;[o_ | 20 | _2_1]
111996;[o_ | 20 | _2_2]
111997;[o_ | 20 | _2_1]
111997;[o_ | 20 | _2_2]
111998;[o_ | 20 | _2_1]
111998;[o_ | 20 | _2_2]
112003;[o_ | 20 | _2_1]
112003;[o_ | 20 | _2_2]
112008;[o_ | 20 | _2_1]
112008;[o_ | 20 | _2_2]
112013;-
112013;-
112014;[o_19_2_1]
112014;[o_19_2_2]
112016;[o_ | 20 | _2_1]
112016;[o_ | 20 | _2_2]
112017;[o_ | 20 | _2_1]
112017;[o_ | 20 | _2_2]
112020;[o_19_2_1]
112020;[o_19_2_2]
112021;[o_ | 20 | _2_1]
112021;[o_ | 20 | _2_2]
112025;[o_ | 20 | _2_1]
112025;[o_ | 20 | _2_2]
112032;[o_ | 20 | _2_1]
112032;[o_ | 20 | _2_2]
112035;[o_ | 20 | _2_1]
112035;[o_ | 20 | _2_2]
112037;[o_ | 20 | _2_1]
112037;[o_ | 20 | _2_2]
112038;[o_ | 20 | _2_1]
112038;[o_ | 20 | _2_2]
112047;[o_ | 20 | _2_1]
112047;[o_ | 20 | _2_2]
112048;[o_19_2_1]
112048;[o_19_2_2]
112053;[o_ | 20 | _2_1]
112053;[o_ | 20 | _2_2]
112054;[o_19_2_1]
112054;[o_19_2_2]
112076;29.12.2020
112076;27.01.2021
112081;[o_19_2_1]
112081;[o_19_2_2]
112095;[o_19_2_1]
112095;[o_19_2_2]
112102;[o_19_2_1]
112102;[o_19_2_2]
112107;[o_ | 20 | _2_1]
112107;[o_ | 20 | _2_2]
112129;31.12.2020
112129;29.01.2021
112139;[]
112139;[]
112139; 
112139; 
112139;07.02.2017
112139;20.02.2017
112151;[o_13_2_1]
112151;[o_13_2_2]
112162;[o_19_2_1]
112162;[o_19_2_2]
112172;-
112172;-
112173;[o_ | 20 | _2_1]
112173;[o_ | 20 | _2_2]
112177;[o_ | 20 | _2_1]
112177;[o_ | 20 | _2_2]
112202;[o_19_2_1]
112202;[o_19_2_2]
112211;[o_13_2_1]
112211;[o_13_2_2]
112212;[o_13_2_1]
112212;[o_13_2_2]
112229;12.01.2021
112229;25.01.2021
112235;[o_ | 20 | _2_1]
112235;[o_ | 20 | _2_2]
112238;[o_19_2_1]
112238;[o_19_2_2]
112239;-
112239;--
112245;[o_19_2_1]
112245;[o_19_2_2]
112247;[o_19_2_1]
112247;[o_19_2_2]
112249;[o_ | 20 | _2_1]
112249;[o_ | 20 | _2_2]
112250;-
112250;-
112263;18.01.2021
112263;12.02.2021
112264;[o_19_2_1]
112264;[o_19_2_2]
112266;-
112266;-
112271;[o_19_2_1]
112271;[o_19_2_2]
112291;[o_19_2_1]
112291;[o_19_2_2]
112300;30.11.2020
112300;14.12.2020
112303;15.01.2021 г.
112303;29.01.2021 г.
112317;15.01.2021
112317;04.02.2021
112322;18.01.2021
112322;12.02.2021
112344;[o_19_2_1]
112344;[o_19_2_2]
112358;[o_19_2_1]
112358;[o_19_2_2]
112361;[o_ | 20 | _2_1]
112361;[o_ | 20 | _2_2]
112365;-
112365;-
112373;18.01.2021
112373;29.01.2021
112375;[o_19_2_1]
112375;[o_19_2_2]
112378;[o_19_2_1]
112378;[o_19_2_2]
112379;И.А. Чебесков
112379;[o_19_2_2]
112383;[o_13_2_1]
112383;[o_13_2_2]
112404;11.02.2021 г.
112404;03.03.2021 г.
112405;-
112405;-
112412;-
112412;-
112418;[o_19_2_1]
112418;[o_19_2_2]
112420;-
112420;-
112429;[o_19_2_1]
112429;[o_19_2_2]
112433;[o_ | 20 | _2_1]
112433;[o_ | 20 | _2_2]
112442;[o_ | 20 | _2_1]
112442;[o_ | 20 | _2_2]
112444;19.01.2021
112444;01.02.2021
112453;[o_19_2_1]
112453;[o_19_2_2]
112457;[o_19_2_1]
112457;[o_19_2_2]
112460;[o_ | 20 | _2_1]
112460;[o_ | 20 | _2_2]
112461;-
112461;-
112471;[o_19_2_1]
112471;[o_19_2_2]
112472;[o_19_2_1]
112472;[o_19_2_2]
112483;[o_19_2_1]
112483;[o_19_2_2]
112493;[o_19_2_1]
112493;[o_19_2_2]
112505;[o_13_2_1]
112505;[o_13_2_2]
112509;25.01.2021
112509;12.02.2021
112512;[o_19_2_1]
112512;[o_19_2_2]
112513;22.01.2021
112513;11.02.2021
112515;22.01.2021
112515;11.02.2021
112517;[o_19_2_1]
112517;[o_19_2_2]
112518;[o_19_2_1]
112518;[o_19_2_2]
112538;[o_19_2_1]
112538;[o_19_2_2]
112541;[o_19_2_1]
112541;[o_19_2_2]
112543;[o_ | 20 | _2_1]
112543;[o_ | 20 | _2_2]
112550;[o_13_2_1]
112550;[o_13_2_2]
112554;[o_19_2_1]
112554;[o_19_2_2]
112556;[o_19_2_1]
112556;[o_19_2_2]
112563;[o_19_2_1]
112563;[o_19_2_2]
112568;[o_19_2_1]
112568;[o_19_2_2]
112576;-
112576;-
112577;[o_19_2_1]
112577;[o_19_2_2]
112579;[o_ | 20 | _2_1]
112579;[o_ | 20 | _2_2]
112595;[o_19_2_1]
112595;[o_19_2_2]
112602;27.01.2021
112602;24.02.2021
112610;27.01.2021
112610;24.02.2021
112611;10.02.2021
112611;03.03.2021
112614;[o_19_2_1]
112614;[o_19_2_2]
112624;-
112624;-
112630;-
112630;-
112631;[o_19_2_1]
112631;[o_19_2_2]
112638;[o_19_2_1]
112638;[o_19_2_2]
112652;[o_19_2_1]
112652;[o_19_2_2]
112662;[o_ | 20 | _2_1]
112662;[o_ | 20 | _2_2]
112664;[o_ | 20 | _2_1]
112664;[o_ | 20 | _2_2]
112674;[o_19_2_1]
112674;[o_19_2_2]
112694;03.02.2021
112694;24.02.2021
112702;[o_13_2_1]
112702;[o_13_2_2]
112712;[o_19_2_1]
112712;[o_19_2_2]
112718;[o_13_2_1]
112718;[o_13_2_2]
112723;[o_ | 20 | _2_1]
112723;[o_ | 20 | _2_2]
112732;-
112732;-
112735;[o_ | 20 | _2_1]
112735;[o_ | 20 | _2_2]
112736;[o_19_2_1]
112736;[o_19_2_2]
112738;[o_ | 20 | _2_1]
112738;[o_ | 20 | _2_2]
112749;-
112749;-
112762;[o_19_2_1]
112762;[o_19_2_2]
112765;[o_ | 20 | _2_1]
112765;[o_ | 20 | _2_2]
112773;08.04.2021
112773;22.04.2021
112778;[o_ | 20 | _2_1]
112778;[o_ | 20 | _2_2]
112781;[o_19_2_1]
112781;[o_19_2_2]
112785;[o_19_2_1]
112785;[o_19_2_2]
112800;[o_13_2_1]
112800;[o_13_2_2]
112813;[o_19_2_1]
112813;[o_19_2_2]
112819;02.02.2021
112819;20.02.2021
112822;[o_19_2_1]
112822;[o_19_2_2]
112826;[o_13_2_1]
112826;[o_13_2_2]
112835;02.02.2021
112835;20.02.2021
112842;13.01.2021
112842;27.01.2021
112848;02.02.2021
112848;20.02.2021
112853;02.02.2021
112853;20.02.2021
112866;[o_19_2_1]
112866;[o_19_2_2]
112872;[o_13_2_1]
112872;[o_13_2_2]
112876;25.02.2021
112876;11.03.2021
112881;_02.2021
112881;_0_2021
112886;[o_ | 20 | _2_1]
112886;[o_ | 20 | _2_2]
112909;03.02.2021
112909;03.03.2021
112918;[o_ | 20 | _2_1]
112918;[o_ | 20 | _2_2]
112931;[o_19_2_1]
112931;[o_19_2_2]
112946;04.02.2021
112946;18.02.2021
112953;[o_ | 20 | _2_1]
112953;[o_ | 20 | _2_2]
112956;[o_19_2_1]
112956;[o_19_2_2]
112957;05.02.2021 
112957;25.02.2021
112968;[o_19_2_1]
112968;[o_19_2_2]
112970;[o_19_2_1]
112970;[o_19_2_2]
112979;[o_19_2_1]
112979;[o_19_2_2]
112987;[o_19_2_1]
112987;[o_19_2_2]
112989;[o_19_2_1]
112989;[o_19_2_2]
113008;[o_19_2_1]
113008;[o_19_2_2]
113010;[o_13_2_1]
113010;[o_13_2_2]
113012;08.02.2021
113012;01.03.2021
113030;[o_19_2_1]
113030;[o_19_2_2]
113037;[o_19_2_1]
113037;[o_19_2_2]
113039;[o_19_2_1]
113039;[o_19_2_2]
113041;[o_ | 20 | _2_1]
113041;[o_ | 20 | _2_2]
113047;08.02.2021
113047;26.02.2021
113058;08.02.2021 
113058;01.03.2021
113059;08.02.2021 
113059;01.03.2021
113061;16.12.2020 
113061;30.12.2020
113063;[o_13_2_1]
113063;[o_13_2_2]
113064;[o_13_2_1]
113064;[o_13_2_2]
113067;[o_ | 20 | _2_1]
113067;[o_ | 20 | _2_2]
113069;[o_ | 20 | _2_1]
113069;[o_ | 20 | _2_2]
113070;09.02.2021
113070;02.03.2021
113075;[o_ | 20 | _2_1]
113075;[o_ | 20 | _2_2]
113077;[o_19_2_1]
113077;[o_19_2_2]
113086;[o_ | 20 | _2_1]
113086;[o_ | 20 | _2_2]
113087;02.03.2021
113087;16.03.2021
113088;[o_ | 20 | _2_1]
113088;[o_ | 20 | _2_2]
113089;[o_13_2_1]
113089;[o_13_2_2]
113094;[o_13_2_1]
113094;[o_13_2_2]
113096;17 декабря 2020 г.
113096;14 января 2021 г.
113098;02.03.2021
113098;17.03.2021
113102;09.04.2021
113102;07.05.2021
113106;14 | .04.2021
113106;13 | .05.2021
113106;14 | .04.2021
113106;13 | .05.2021
113107;26.04.2021
113107;15.05.2021
113109;[o_ | 20 | _2_1]
113109;[o_ | 20 | _2_2]
113111;12 февраля 2021 г.
113111;5 марта 2021 г.
113123;[o_19_2_1]
113123;[o_19_2_2]
113125; 
113125; 
113171; 
113171; 
113177;[o_19_2_1]
113177;[o_19_2_2]
113207;[o_ | 20 | _2_1]
113207;[o_ | 20 | _2_2]
113219;-
113219;-
113228;[o_ | 20 | _2_1]
113228;[o_ | 20 | _2_2]
113236;[o_19_2_1]
113236;[o_19_2_2]
113256;[o_19_2_1]
113256;[o_19_2_2]
113264;-
113264;-
113287;24.02.2021
113287;24.03.2021
113298;17.02.2021
113298;08.03.2021
113326;[o_19_2_1]
113326;[o_19_2_2]
113327;[o_19_2_1]
113327;[o_19_2_2]
113333;-
113333;-
113335;-
113335;-
113340;18.02.2021
113340;12.03.2021
113344;1 апреля 2021 г.
113344;20 апреля 2021 г.
113347;[o_19_2_1]
113347;[o_19_2_2]
113348;18.02.2021
113348;09.03.2021
113349;[o_19_2_1]
113349;[o_19_2_2]
113369;[o_19_2_1]
113369;[o_19_2_2]
113386;19.02.2021
113386;10.03.2021
113392;[o_19_2_1]
113392;[o_19_2_2]
113396;22.04.2021
113396;06.05.2021
113404;[o_19_2_1]
113404;[o_19_2_2]
113408;[o_19_2_1]
